Date,DayOfWeek,Month,Population,Events,HistoricalBloodUsage,HospitalAdmissions,BloodDonorsAvailable,Temperature,PredictedBloodDemand
2023-07-27,3,7,115160,0,61,38,52,30.035268050090284,50
2023-07-28,4,7,67602,0,217,93,57,36.84554552905634,294
2023-07-29,5,7,153320,0,122,83,44,17.99561896773168,157
2023-07-30,6,7,138801,0,125,80,78,26.277232186670787,133
2023-07-31,0,7,75931,0,139,68,120,37.771972620161094,120
2023-08-01,1,8,144377,0,250,33,146,35.3575245917897,165
2023-08-02,2,8,79192,0,59,32,60,27.991697411648246,50
2023-08-03,3,8,96542,0,145,93,76,34.28928598322078,217
2023-08-04,4,8,177015,0,298,58,67,28.067344351113427,321
2023-08-05,5,8,92520,0,275,40,91,18.95230843207122,243
2023-08-06,6,8,114772,0,225,87,75,18.118402830541978,256
2023-08-07,0,8,100106,0,69,56,84,19.709205801676745,77
2023-08-08,1,8,131121,0,88,50,31,23.773052374141987,92
2023-08-09,2,8,75559,0,109,68,88,38.263231691850464,106
2023-08-10,3,8,155595,0,115,75,108,34.99196034134003,129
2023-08-11,4,8,83742,0,114,95,44,25.820039030657938,145
2023-08-12,5,8,119669,0,228,65,20,27.32691774468935,253
2023-08-13,6,8,185044,0,173,94,68,21.64023644166037,223
2023-08-14,0,8,120831,0,213,92,79,32.608823911803256,276
2023-08-15,1,8,162217,0,201,64,21,35.06914178655095,266
2023-08-16,2,8,91873,0,295,60,92,20.972617391689415,242
2023-08-17,3,8,156532,1,204,57,129,16.045540594661635,216
2023-08-18,4,8,176267,0,179,30,80,30.59722357907426,134
2023-08-19,5,8,190975,0,208,54,36,29.062802978382916,286
2023-08-20,6,8,184092,0,106,72,68,25.053278875721908,122
2023-08-21,0,8,91755,0,127,96,95,31.097348544330252,161
2023-08-22,1,8,135956,0,243,92,62,28.765332449628588,334
2023-08-23,2,8,136988,0,78,80,76,21.26453941485482,90
2023-08-24,3,8,95648,0,64,31,69,24.94322439056806,50
2023-08-25,4,8,175991,0,61,93,56,25.70283924368104,85
2023-08-26,5,8,190588,0,150,98,65,37.00619986188909,168
2023-08-27,6,8,165005,0,205,38,34,39.022603853223984,207
2023-08-28,0,8,52396,0,133,31,99,37.325034059912426,87
2023-08-29,1,8,134082,0,174,63,43,32.97945060129949,178
2023-08-30,2,8,178322,0,152,89,144,29.624818340145545,107
2023-08-31,3,8,182663,0,73,90,137,32.23154088664887,50
2023-09-01,4,9,61303,0,198,60,99,38.47773051831722,175
2023-09-02,5,9,121719,0,187,39,113,21.249968380595796,93
2023-09-03,6,9,149616,0,159,65,84,28.378012691835124,176
2023-09-04,0,9,174165,0,127,78,107,32.2402004750102,130
2023-09-05,1,9,136231,0,150,99,107,31.981175033106865,198
2023-09-06,2,9,57314,0,195,78,145,21.30697398942091,169
2023-09-07,3,9,69623,0,265,32,108,29.668288184743798,203
2023-09-08,4,9,155228,0,191,34,80,34.89782856050391,189
2023-09-09,5,9,147624,1,211,90,34,26.876974501256097,368
2023-09-10,6,9,161785,0,177,55,113,34.832451917468376,162
2023-09-11,0,9,136206,0,107,34,70,23.99706494386387,106
2023-09-12,1,9,119274,0,125,44,46,38.469003179093974,166
2023-09-13,2,9,183541,0,199,45,93,28.348211012477528,153
2023-09-14,3,9,103947,0,297,30,80,29.898698769815358,258
2023-09-15,4,9,98874,0,247,45,50,15.78403922011471,230
2023-09-16,5,9,99708,0,85,66,31,19.256728428214856,125
2023-09-17,6,9,124553,0,222,32,65,30.823347011776118,203
2023-09-18,0,9,118344,0,213,81,51,25.49675929455678,234
2023-09-19,1,9,99138,0,71,76,80,27.704094761454368,95
2023-09-20,2,9,97638,0,255,42,65,16.57428521834251,201
2023-09-21,3,9,128249,0,176,84,104,35.85338096025961,202
2023-09-22,4,9,155865,0,129,50,99,34.61264005740543,151
2023-09-23,5,9,52719,0,238,95,23,19.633849393046237,287
2023-09-24,6,9,92534,0,149,83,71,30.858233931434484,200
2023-09-25,0,9,142241,0,233,56,131,35.45788029135679,166
2023-09-26,1,9,199859,0,266,67,55,31.02135341039,294
2023-09-27,2,9,176209,0,145,87,73,22.759952382396122,170
2023-09-28,3,9,142124,0,210,91,138,31.402778761954178,211
2023-09-29,4,9,141659,0,222,75,146,20.261543692080306,173
2023-09-30,5,9,125713,0,213,40,36,22.956374931985522,205
2023-10-01,6,10,125418,0,197,37,94,21.00174132767947,184
2023-10-02,0,10,178232,0,67,93,124,28.923127559755166,50
2023-10-03,1,10,194059,0,87,50,136,17.705666169138716,50
2023-10-04,2,10,81575,0,244,92,62,38.33275950870846,263
2023-10-05,3,10,113852,0,200,93,131,23.337808841571672,235
2023-10-06,4,10,182079,0,273,49,134,20.474253177645032,220
2023-10-07,5,10,126242,0,158,37,46,27.413745340045782,162
2023-10-08,6,10,79257,0,172,87,56,21.9249454613679,200
2023-10-09,0,10,194353,0,193,75,65,28.372602159566107,251
2023-10-10,1,10,111246,0,236,60,132,23.712728744552138,179
2023-10-11,2,10,51435,0,246,38,54,18.30167026922602,254
2023-10-12,3,10,141357,0,245,44,99,21.64738105068155,210
2023-10-13,4,10,186156,0,198,55,99,25.960996124038132,207
2023-10-14,5,10,194579,0,153,39,140,15.75733066199064,71
2023-10-15,6,10,133807,0,292,58,141,34.26606317536905,258
2023-10-16,0,10,165953,0,255,65,100,30.545614114760397,271
2023-10-17,1,10,188563,0,280,66,138,30.033990181958856,259
2023-10-18,2,10,173797,0,272,52,77,28.65124829706915,280
2023-10-19,3,10,113888,0,255,70,82,29.757829308126713,268
2023-10-20,4,10,123609,0,247,57,119,38.366298817680516,200
2023-10-21,5,10,59077,1,189,77,85,15.214230270268517,264
2023-10-22,6,10,70953,0,193,67,104,16.19499274144373,187
2023-10-23,0,10,164682,1,130,60,142,19.787335248270058,221
2023-10-24,1,10,117889,0,286,43,21,19.18253449982875,349
2023-10-25,2,10,165374,0,136,58,125,19.529861486729565,78
2023-10-26,3,10,74860,0,191,80,127,31.798597146216252,171
2023-10-27,4,10,127475,0,110,78,91,26.487082526254135,130
2023-10-28,5,10,137266,0,248,72,145,39.794471958367325,202
2023-10-29,6,10,150732,0,95,34,76,20.672147870073623,62
2023-10-30,0,10,77083,0,81,71,100,22.770752525687367,98
2023-10-31,1,10,107372,0,64,36,38,39.606017920041225,68
2023-11-01,2,11,173786,0,93,71,26,35.79395352005618,156
2023-11-02,3,11,57813,0,194,65,73,26.744980516963317,218
2023-11-03,4,11,81598,0,218,56,123,28.864922138649746,184
2023-11-04,5,11,143106,0,103,87,105,36.07944801632101,108
2023-11-05,6,11,77082,1,288,75,101,27.0245061511582,333
2023-11-06,0,11,79241,0,93,95,80,20.150593089552107,124
2023-11-07,1,11,61745,0,147,54,106,35.71111346385963,144
2023-11-08,2,11,76029,0,54,56,21,28.444312281891087,92
2023-11-09,3,11,194097,0,158,30,50,18.826064929095534,151
2023-11-10,4,11,173395,0,76,71,52,27.63964577960994,89
2023-11-11,5,11,195360,0,165,81,99,25.33008451492147,167
2023-11-12,6,11,139186,0,136,54,30,36.92106329704395,175
2023-11-13,0,11,187612,0,153,83,147,18.151385784017585,126
2023-11-14,1,11,147768,0,172,96,147,36.88024511120064,149
2023-11-15,2,11,91846,0,255,35,50,27.805275420257118,243
2023-11-16,3,11,125932,0,128,87,145,25.10911074952869,95
2023-11-17,4,11,198554,0,92,99,66,19.04917961007351,157
2023-11-18,5,11,73411,0,146,82,126,32.520449065966986,135
2023-11-19,6,11,128797,0,294,95,38,38.17016772775101,376
2023-11-20,0,11,102307,0,80,87,100,24.384433847482995,90
2023-11-21,1,11,184165,0,148,31,142,21.039625016770835,94
2023-11-22,2,11,72042,0,66,51,126,28.871672924978924,50
2023-11-23,3,11,102930,0,269,66,68,34.90464871084676,273
2023-11-24,4,11,147883,0,132,49,92,15.094192363763327,144
2023-11-25,5,11,83756,0,159,53,69,30.78443590988573,178
2023-11-26,6,11,103268,1,231,94,100,29.912900017465773,327
2023-11-27,0,11,98901,0,239,94,114,22.953804645104,233
2023-11-28,1,11,149986,0,264,30,31,26.285575090124258,282
2023-11-29,2,11,178386,0,81,32,42,21.17408060404552,73
2023-11-30,3,11,55626,0,217,75,73,34.747143448796066,228
2023-12-01,4,12,188496,0,190,84,137,30.86337333415269,165
2023-12-02,5,12,62857,0,261,93,78,28.31779055097463,296
2023-12-03,6,12,183052,1,84,74,22,24.81315496044568,208
2023-12-04,0,12,76431,0,182,55,77,22.284609650518306,208
2023-12-05,1,12,134976,0,250,94,76,35.56841215108578,289
2023-12-06,2,12,132711,0,78,53,109,26.285191760839226,50
2023-12-07,3,12,76385,0,119,64,74,27.536185496041817,110
2023-12-08,4,12,68639,0,202,53,64,28.02071826351854,192
2023-12-09,5,12,135530,1,144,57,20,26.209173385789413,289
2023-12-10,6,12,71563,0,71,45,40,21.402210655960594,93
2023-12-11,0,12,165672,0,243,88,40,18.0085110060763,310
2023-12-12,1,12,186848,1,222,83,71,17.46343167919352,318
2023-12-13,2,12,189783,0,118,45,101,33.936563083517214,87
2023-12-14,3,12,132970,0,268,44,86,20.588195557537784,231
2023-12-15,4,12,135553,0,138,40,132,16.391820373849388,82
2023-12-16,5,12,132879,0,121,94,63,34.93793516739715,145
2023-12-17,6,12,186727,0,296,97,29,18.8515413215162,356
2023-12-18,0,12,94859,0,178,72,83,30.62865229333385,168
2023-12-19,1,12,102098,0,261,98,88,23.466081786196582,302
2023-12-20,2,12,196323,0,221,42,87,18.162006417282736,180
2023-12-21,3,12,172413,0,136,39,47,25.362024481358997,138
2023-12-22,4,12,50526,0,145,70,135,15.370221528315628,116
2023-12-23,5,12,118760,0,124,79,70,36.026124562814005,136
2023-12-24,6,12,97837,0,216,88,23,27.83744903354643,297
2023-12-25,0,12,61536,0,288,68,98,18.479000272699047,303
2023-12-26,1,12,78541,0,103,32,36,20.924507959724618,110
2023-12-27,2,12,129083,0,137,36,127,26.199379803463167,54
2023-12-28,3,12,84531,0,252,78,93,19.721734570388715,245
2023-12-29,4,12,58712,0,206,55,42,21.714979037527147,255
2023-12-30,5,12,154101,0,103,62,37,28.359639105881577,110
2023-12-31,6,12,115455,0,267,77,148,35.81522532595964,276
2024-01-01,0,1,124744,0,65,31,54,25.045992142248018,57
2024-01-02,1,1,179749,0,148,61,83,32.924381838838706,150
2024-01-03,2,1,55109,0,69,33,78,36.917105336516215,50
2024-01-04,3,1,99268,0,95,49,20,20.40752350740405,119
2024-01-05,4,1,104615,0,244,65,86,35.179799260054,258
2024-01-06,5,1,132503,0,242,61,56,33.935054958275686,254
2024-01-07,6,1,135708,0,176,57,48,23.923432448703373,204
2024-01-08,0,1,152471,0,107,30,108,39.73799898752168,50
2024-01-09,1,1,133309,0,230,89,119,21.564309285898926,209
2024-01-10,2,1,176446,0,160,85,141,21.37008165079239,181
2024-01-11,3,1,156661,0,178,64,109,34.306479116329946,159
2024-01-12,4,1,56154,0,130,59,33,25.866432951277105,198
2024-01-13,5,1,114288,0,243,83,104,23.26987486952608,237
2024-01-14,6,1,101195,0,206,65,40,19.466570133477575,225
2024-01-15,0,1,70581,0,133,84,45,34.133310773363604,194
2024-01-16,1,1,80087,0,119,87,60,34.65804515340193,170
2024-01-17,2,1,119298,0,57,94,141,29.164100080753514,65
2024-01-18,3,1,96167,0,78,98,57,38.93284032978433,148
2024-01-19,4,1,89499,0,161,80,107,22.954081760566357,182
2024-01-20,5,1,175816,0,228,51,30,20.490476136983432,248
2024-01-21,6,1,146347,0,210,82,48,31.936669223361548,237
2024-01-22,0,1,98787,0,180,65,79,33.960216019992615,171
2024-01-23,1,1,85488,0,237,97,80,20.62264926379556,286
2024-01-24,2,1,124441,0,212,65,41,16.91526910652783,215
2024-01-25,3,1,72431,0,246,81,97,35.2629121646593,232
2024-01-26,4,1,111681,0,268,82,132,39.41254934115031,239
2024-01-27,5,1,172720,0,157,79,142,31.11680715180711,177
2024-01-28,6,1,99153,0,253,70,63,21.946672503597355,287
2024-01-29,0,1,56368,0,261,47,116,39.9168152138198,211
2024-01-30,1,1,162360,0,158,51,96,37.33166590667693,106
2024-01-31,2,1,162755,0,69,95,74,27.834516157007346,101
2024-02-01,3,2,106985,0,122,50,70,35.633032121045844,110
2024-02-02,4,2,100069,0,216,73,121,35.39551308157417,184
2024-02-03,5,2,102326,0,53,76,48,38.36997424183749,63
2024-02-04,6,2,158737,0,292,68,88,36.0230960943365,303
2024-02-05,0,2,100861,0,295,58,99,31.091980898929112,309
2024-02-06,1,2,125897,0,68,83,50,30.232592973912684,105
2024-02-07,2,2,177118,0,151,46,131,26.683932208290294,111
2024-02-08,3,2,118577,0,268,89,65,30.662140999268935,317
2024-02-09,4,2,59078,0,222,60,116,34.88041466325957,181
2024-02-10,5,2,112768,0,220,78,71,39.22594065756383,271
2024-02-11,6,2,101047,0,190,31,93,26.682183954553004,198
2024-02-12,0,2,121626,0,190,77,60,29.341330074718925,213
2024-02-13,1,2,107660,0,237,43,96,26.120137376469543,235
2024-02-14,2,2,182997,0,234,88,133,31.7122155245851,231
2024-02-15,3,2,167832,1,135,87,71,30.74801260153149,256
2024-02-16,4,2,180406,0,269,87,106,15.445844754840582,257
2024-02-17,5,2,175150,0,101,80,128,28.52903897751646,71
2024-02-18,6,2,83320,0,160,31,88,17.212172392475352,136
2024-02-19,0,2,114881,0,230,70,139,15.65959045013846,229
2024-02-20,1,2,140827,0,158,45,86,34.77992905211745,128
2024-02-21,2,2,152215,0,135,33,80,21.466246553982515,84
2024-02-22,3,2,184461,0,92,41,90,23.51637693218248,70
2024-02-23,4,2,194701,0,260,58,49,16.602114690101654,306
2024-02-24,5,2,111550,0,249,36,115,19.487506512358767,194
2024-02-25,6,2,74826,0,293,43,75,34.140120456444805,302
2024-02-26,0,2,150734,0,249,41,72,27.338270755815522,267
2024-02-27,1,2,148511,0,91,34,26,37.01671156375371,100
2024-02-28,2,2,61653,0,139,61,116,24.93105328667088,115
2024-02-29,3,2,131941,0,289,72,132,21.717518393856707,230
2024-03-01,4,3,83662,0,164,98,144,23.689995361466273,128
2024-03-02,5,3,148818,0,75,74,140,32.81929483792261,78
2024-03-03,6,3,145081,0,200,38,57,28.87514180836215,210
2024-03-04,0,3,86877,0,92,78,141,37.60478018881069,78
2024-03-05,1,3,161562,0,126,62,45,30.054219234722083,169
2024-03-06,2,3,196385,0,205,47,148,27.32545521203758,157
2024-03-07,3,3,122715,0,186,38,23,34.64381809716832,186
2024-03-08,4,3,191398,0,69,91,58,38.68834626833613,130
2024-03-09,5,3,160091,0,233,86,73,23.896147781124263,224
2024-03-10,6,3,182632,0,260,58,52,21.24690525413694,249
2024-03-11,0,3,129148,0,289,54,39,30.40543490735348,300
2024-03-12,1,3,133186,0,88,44,35,27.471820528847026,101
2024-03-13,2,3,173629,0,228,35,146,39.729639371619584,187
2024-03-14,3,3,120316,0,61,71,106,26.559044603693334,50
2024-03-15,4,3,78380,0,256,58,101,16.858288784008646,254
2024-03-16,5,3,160198,1,272,33,81,39.4342265194409,327
2024-03-17,6,3,52356,0,232,86,50,36.0896736398385,263
2024-03-18,0,3,120326,0,255,78,61,19.456253598949083,286
2024-03-19,1,3,142447,0,60,73,31,37.61513132782173,99
2024-03-20,2,3,164994,0,203,43,84,23.516670520543613,202
2024-03-21,3,3,70049,0,91,32,92,24.427799613361113,50
2024-03-22,4,3,155361,0,204,91,134,37.65978705905398,199
2024-03-23,5,3,66082,0,60,93,125,28.25288912588288,54
2024-03-24,6,3,50661,0,87,74,35,18.444073234962993,146
2024-03-25,0,3,52920,0,147,87,97,24.2264039835451,167
2024-03-26,1,3,129561,0,220,49,144,33.05243615669702,126
2024-03-27,2,3,58946,0,68,87,149,19.354604701700417,50
2024-03-28,3,3,66309,0,241,86,131,29.75577993515897,215
2024-03-29,4,3,105230,0,183,97,146,32.38185332361042,174
2024-03-30,5,3,161822,0,223,81,40,23.596339388564484,278
2024-03-31,6,3,162340,0,165,66,108,32.34701721770806,145
2024-04-01,0,4,109321,0,279,37,66,37.10518379573297,246
2024-04-02,1,4,182028,0,162,73,104,26.802918605831024,122
2024-04-03,2,4,124131,0,219,34,147,24.57273320449464,158
2024-04-04,3,4,75963,0,269,98,91,21.27896003395714,293
2024-04-05,4,4,151757,0,114,60,61,30.105136996582605,146
2024-04-06,5,4,149259,0,148,74,28,36.9963012009679,220
2024-04-07,6,4,89063,0,281,38,44,23.11653167962985,301
2024-04-08,0,4,164225,0,121,61,21,24.90588811343259,159
2024-04-09,1,4,166400,0,236,62,38,25.165637938749597,250
2024-04-10,2,4,130818,0,101,96,39,29.02030854443793,147
2024-04-11,3,4,54703,0,167,59,89,20.710224039185967,180
2024-04-12,4,4,122099,0,224,58,36,35.555278882692605,259
2024-04-13,5,4,81585,0,169,32,143,22.390056937605532,66
2024-04-14,6,4,93585,0,56,86,108,32.63406727241705,89
2024-04-15,0,4,76958,0,60,59,113,27.8303935444888,50
2024-04-16,1,4,76017,0,152,38,103,29.64744008381892,91
2024-04-17,2,4,174677,0,110,55,106,19.49021847068257,77
2024-04-18,3,4,193273,0,117,31,70,33.37557995445427,96
2024-04-19,4,4,79426,0,202,91,101,19.715512976065778,189
2024-04-20,5,4,67778,0,189,32,27,17.836840940685978,228
2024-04-21,6,4,92229,0,203,75,140,28.666987497219672,176
2024-04-22,0,4,136652,0,151,97,23,32.73242842294163,253
2024-04-23,1,4,178267,0,159,54,105,16.25089591086892,114
2024-04-24,2,4,176503,0,189,80,147,16.734882873513552,116
2024-04-25,3,4,134878,0,220,42,129,35.06697906764798,149
2024-04-26,4,4,107056,0,100,73,118,35.2258174876833,80
2024-04-27,5,4,69975,0,166,64,56,21.13261792647703,190
2024-04-28,6,4,192633,0,214,84,90,30.38070507000509,219
2024-04-29,0,4,138397,0,95,38,52,26.07950187861649,93
2024-04-30,1,4,83142,0,102,31,50,30.817401035087826,96
2024-05-01,2,5,76916,0,137,90,144,36.57198210248063,87
2024-05-02,3,5,114324,0,257,70,31,16.996410614556414,296
2024-05-03,4,5,175932,0,170,73,30,34.44961064971136,242
2024-05-04,5,5,185720,0,62,93,107,27.325727613025983,66
2024-05-05,6,5,146059,0,138,60,91,29.103173594049913,155
2024-05-06,0,5,148317,0,174,76,51,31.348284000428006,218
2024-05-07,1,5,85046,0,167,31,76,38.065578728227685,110
2024-05-08,2,5,151459,0,103,98,105,16.417998838793448,94
2024-05-09,3,5,95893,0,234,87,38,15.736908803111191,266
2024-05-10,4,5,151520,0,165,73,135,19.456544537219337,152
2024-05-11,5,5,175818,0,167,85,33,39.66119315066841,236
2024-05-12,6,5,111272,0,53,72,52,32.87690918444439,86
2024-05-13,0,5,117649,0,124,63,29,30.366027976362545,162
2024-05-14,1,5,114674,0,273,59,99,16.1759763353687,245
2024-05-15,2,5,194832,0,98,99,83,36.97775559732412,135
2024-05-16,3,5,136475,0,56,84,87,35.318921332428985,101
2024-05-17,4,5,111367,0,159,96,111,31.62000109667712,207
2024-05-18,5,5,193660,0,171,42,144,23.47827038711757,127
2024-05-19,6,5,171750,0,60,32,99,16.762623889206434,50
2024-05-20,0,5,168154,0,141,55,78,29.500962197523062,164
2024-05-21,1,5,94738,0,231,86,116,32.99236428652094,246
2024-05-22,2,5,83397,0,282,53,38,17.356008761931186,293
2024-05-23,3,5,132189,0,264,82,41,30.8441914949624,299
2024-05-24,4,5,126367,0,222,99,28,22.159151697178963,290
2024-05-25,5,5,170585,0,72,72,28,34.10610553049529,104
2024-05-26,6,5,126619,0,291,89,46,28.490396265045923,378
2024-05-27,0,5,161453,0,77,87,36,18.225919695260917,124
2024-05-28,1,5,69816,0,284,78,64,28.1629861933309,293
2024-05-29,2,5,187348,0,160,71,27,24.893421584167967,210
2024-05-30,3,5,129530,0,106,95,144,19.508899207041296,86
2024-05-31,4,5,158856,0,75,40,142,36.03789310155308,50
2024-06-01,5,6,121635,0,202,47,52,15.275711212478406,207
2024-06-02,6,6,157803,0,103,81,20,22.80320692195265,132
2024-06-03,0,6,85946,0,78,75,25,15.314875954235669,140
2024-06-04,1,6,105204,0,260,73,60,17.400173662653817,297
2024-06-05,2,6,65563,0,146,51,24,22.427405479327028,161
2024-06-06,3,6,142324,0,213,82,99,16.35677963473434,209
2024-06-07,4,6,59847,0,63,88,37,29.91576330892853,125
2024-06-08,5,6,76155,0,127,59,101,17.17157269965457,125
2024-06-09,6,6,129671,0,84,37,84,32.54284085165238,50
2024-06-10,0,6,166891,0,79,86,102,16.31605281567903,91
2024-06-11,1,6,133310,0,141,49,44,16.48272237002742,143
2024-06-12,2,6,199381,0,66,54,88,22.63314747583166,69
2024-06-13,3,6,181691,0,244,48,101,37.41428812423194,226
2024-06-14,4,6,84707,0,257,34,136,31.034831218082914,146
2024-06-15,5,6,131537,0,287,56,114,34.253282298222985,297
2024-06-16,6,6,141155,0,207,69,52,18.53880273692765,243
2024-06-17,0,6,50281,0,293,55,130,35.85313583118115,254
2024-06-18,1,6,182130,0,142,56,144,15.203656204855879,62
2024-06-19,2,6,126260,0,222,91,35,20.326433768325153,260
2024-06-20,3,6,190272,0,128,79,99,30.402308028749836,154
2024-06-21,4,6,114178,0,159,71,57,24.381160214851256,167
2024-06-22,5,6,83997,0,297,58,97,39.604834792964084,282
2024-06-23,6,6,169273,0,266,68,82,15.758481170457955,308
2024-06-24,0,6,182311,0,228,89,131,39.96495419841358,215
2024-06-25,1,6,176945,1,151,70,108,30.590695821532904,205
2024-06-26,2,6,95272,0,155,62,57,28.967674864902413,198
2024-06-27,3,6,139393,0,96,45,71,16.487811064099358,81
2024-06-28,4,6,111212,0,230,52,48,21.83322191664727,246
2024-06-29,5,6,196470,0,113,36,95,38.11656720728989,78
2024-06-30,6,6,170030,0,295,55,83,23.85615007973111,281
2024-07-01,0,7,106503,0,293,41,110,31.541330011681275,189
2024-07-02,1,7,187710,0,299,34,108,39.98740876046804,323
2024-07-03,2,7,56570,0,215,98,32,21.57674284583853,318
2024-07-04,3,7,118785,0,113,78,91,29.402021975362345,140
2024-07-05,4,7,59110,0,136,55,24,32.41094481755533,145
2024-07-06,5,7,129141,0,266,34,31,19.11568116413538,288
2024-07-07,6,7,62115,0,283,51,22,18.71681409240455,320
2024-07-08,0,7,89062,0,56,42,52,26.407697791454332,60
2024-07-09,1,7,72911,0,71,57,140,24.645313043982235,50
2024-07-10,2,7,154061,0,130,62,69,32.85538592143284,140
2024-07-11,3,7,82556,0,259,52,48,16.737719286214656,276
2024-07-12,4,7,178335,1,290,47,58,39.30416559351726,384
2024-07-13,5,7,51969,0,218,59,110,15.356924542145808,195
2024-07-14,6,7,93753,0,123,55,119,30.032920608403778,97
2024-07-15,0,7,185542,0,187,45,36,29.065814896684707,195
2024-07-16,1,7,171863,0,234,68,75,18.367893271743142,284
2024-07-17,2,7,60225,0,184,62,65,18.772899567838245,187
2024-07-18,3,7,173008,1,289,55,86,34.81693719486567,327
2024-07-19,4,7,155823,0,174,77,86,37.18906146031708,179
2024-07-20,5,7,63669,0,99,94,42,22.07542414709424,181
2024-07-21,6,7,174398,0,279,67,113,25.949099099064213,205
2024-07-22,0,7,160677,0,268,31,73,23.87487602595884,214
2024-07-23,1,7,98320,0,101,35,96,16.8136753246663,86
2024-07-24,2,7,196649,0,210,75,35,31.830106150395235,266
2024-07-25,3,7,175354,0,50,79,60,35.629823370142255,56
2024-07-26,4,7,138009,0,285,67,117,22.621983934780175,250
2024-07-27,5,7,78625,0,230,47,147,39.75439484076796,117
2024-07-28,6,7,74089,0,237,56,80,16.896288932058873,231
2024-07-29,0,7,86487,0,211,70,105,31.544767845363022,187
2024-07-30,1,7,160448,0,53,46,137,26.205700363152225,50
2024-07-31,2,7,100138,0,194,91,119,26.165047527666395,193
2024-08-01,3,8,104061,0,181,58,68,26.441140400838506,187
2024-08-02,4,8,151376,0,220,87,21,21.46704434503571,315
2024-08-03,5,8,129134,0,295,99,139,32.88907068330581,268
2024-08-04,6,8,97055,0,267,51,142,33.039413152125675,201
2024-08-05,0,8,69508,0,53,35,105,22.059927752645677,50
2024-08-06,1,8,160169,0,50,55,96,35.88266152146126,56
2024-08-07,2,8,58125,0,120,68,78,22.92112359125825,140
2024-08-08,3,8,86059,0,271,41,31,33.12732809966356,275
2024-08-09,4,8,153409,0,227,43,23,18.02499418780166,253
2024-08-10,5,8,198159,0,250,51,136,19.21754107009364,221
2024-08-11,6,8,55704,0,238,80,114,22.89489111270628,176
2024-08-12,0,8,161279,0,84,52,144,29.846844191696537,50
2024-08-13,1,8,168516,0,57,77,60,31.137787136967482,107
2024-08-14,2,8,164044,0,201,79,142,24.908904299186872,199
2024-08-15,3,8,79165,0,260,42,26,16.94597882776285,279
2024-08-16,4,8,117203,0,85,39,88,24.340866302318105,67
2024-08-17,5,8,54114,0,227,84,88,32.21918789897879,249
2024-08-18,6,8,86321,0,293,38,100,31.7748865282579,265
2024-08-19,0,8,123297,0,172,81,49,19.00491033013607,214
2024-08-20,1,8,146652,0,92,31,92,15.194599256724178,50
2024-08-21,2,8,149304,0,76,54,25,33.82454043240292,117
2024-08-22,3,8,67772,1,81,42,108,17.65920415963109,91
2024-08-23,4,8,153754,0,127,80,85,17.058728599107138,151
2024-08-24,5,8,53712,0,170,87,29,15.067530420854087,222
2024-08-25,6,8,182439,1,195,63,56,25.81503314892318,311
2024-08-26,0,8,165142,0,205,64,96,27.58159752252036,211
2024-08-27,1,8,141736,0,206,32,96,30.941601153714764,192
2024-08-28,2,8,101924,0,65,88,51,22.401596017814647,131
2024-08-29,3,8,53726,0,148,99,66,32.7606179096695,202
2024-08-30,4,8,139152,0,96,77,129,19.23329643517354,74
2024-08-31,5,8,77723,0,236,93,139,35.799751327758685,269
2024-09-01,6,9,176969,0,80,48,29,29.29620822226114,99
2024-09-02,0,9,150494,0,53,96,116,29.597245584301213,66
2024-09-03,1,9,190180,0,214,34,24,20.244385344477703,209
2024-09-04,2,9,85643,0,66,96,96,16.852718732509707,64
2024-09-05,3,9,153896,0,88,40,20,26.618120077016783,131
2024-09-06,4,9,189999,0,97,97,86,30.39029879805897,122
2024-09-07,5,9,143680,0,223,98,34,17.37616146654214,304
2024-09-08,6,9,146546,0,267,30,112,38.76336186320417,176
2024-09-09,0,9,129973,0,225,92,49,39.51035900582017,287
2024-09-10,1,9,113449,0,88,58,122,28.636417384812297,50
2024-09-11,2,9,159834,0,282,41,101,38.751728881835156,264
2024-09-12,3,9,75537,0,181,70,94,19.486130939521328,206
2024-09-13,4,9,127576,0,79,31,79,15.635517129488122,50
2024-09-14,5,9,157522,0,207,66,59,15.985238382259748,248
2024-09-15,6,9,72612,0,71,74,93,29.687811985669477,69
2024-09-16,0,9,56471,0,252,77,140,16.54104708592059,213
2024-09-17,1,9,81348,0,115,53,22,38.963640170602176,161
2024-09-18,2,9,51177,0,157,51,55,18.548330268984966,174
2024-09-19,3,9,185832,0,61,40,62,22.618070151324467,68
2024-09-20,4,9,82779,0,271,87,134,35.562945049958714,223
2024-09-21,5,9,71636,0,85,75,128,20.468508077602326,52
2024-09-22,6,9,131889,0,67,58,109,21.074211461364264,50
2024-09-23,0,9,103551,0,139,64,103,31.057723894775457,144
2024-09-24,1,9,192628,0,230,44,96,21.902152212231556,234
2024-09-25,2,9,192635,0,248,89,24,20.436190850192506,311
2024-09-26,3,9,96819,0,50,71,97,21.354442857641438,70
2024-09-27,4,9,123770,0,176,72,110,27.26618748351817,216
2024-09-28,5,9,128714,0,235,78,106,39.15249681828705,198
2024-09-29,6,9,74596,0,139,93,33,35.80594853903071,228
2024-09-30,0,9,114106,0,136,61,123,22.11525661400443,83
2024-10-01,1,10,109182,0,139,93,102,24.084330212452443,150
2024-10-02,2,10,137163,0,286,31,73,26.612806262601936,241
2024-10-03,3,10,89310,0,183,53,114,39.47324117542476,174
